,request,label
267,posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=hoek&password=p80roq37a&nombre=arnold&apellidos=gamero+piquer&email=kania@internacionalexpofloralzaragoza2014.se&dni=60219106t&direccion=c/+david+169+6-h&ciudad=alpanseque&cp=34491&provincia=soria&ntc=6052575458903968&b1=registrar,0
268,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
269,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=meleskie&pwd=vindicaci�n&remember=on&b1=entrar,0
270,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
271,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
272,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
273,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5900&b1=confirmar,0
274,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
275,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
276,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
277,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=bechara&password=3xp2n18va&nombre=wilfredo&apellidos=zubicueta+vallb�&email=rabasse@showenvivo.com.yu&dni=66091214r&direccion=alcatraz,+43,+2-g&ciudad=medina+del+campo&cp=07150&provincia=alicante&ntc=2035446499597811&b1=registrar",0
278,gethttp://localhost:8080/tienda1/global/menum.jsp,0
279,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
280,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
281,gethttp://localhost:8080/tienda1/index.jsp,0
282,gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=hotson&password=3u*3m15i92&nombre=talia&apellidos=sau+nobrega&email=siede@comodepilarse.ye&dni=10719743h&direccion=ponferrada+65+10-c&ciudad=santa+colomba+de+somoza&cp=12200&provincia=sevilla&ntc=1309699590331954&b1=registrar,0
283,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
284,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
285,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=kaile&pwd=och*avero&remember=on&b1=entrar,0
286,gethttp://localhost:8080/tienda1/index.jsp,0
287,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
288,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
289,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
290,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
291,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=sile&pwd=colmada43n24&remember=off&b1=entrar,0
292,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=tape&pwd=plumero&remember=on&b1=entrar,0
293,posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=61&b1=a�adir+al+carrito,0
294,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=agam1&pwd=extinti3o&remember=off&b1=entrar,0
295,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
296,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
297,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
298,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
299,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
300,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6849&b1=pasar+por+caja,0
301,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7109&b1=pasar+por+caja,0
302,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
303,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
304,gethttp://localhost:8080/tienda1/global/menum.jsp,0
305,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
306,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lilias&password=f36hu1a&nombre=ken&apellidos=tint�+monteon&email=salce@masqueclases.tg&dni=92246932g&direccion=calle+madian,+130+10?h&ciudad=argecilla&cp=09560&provincia=soria&ntc=7767845764116700&b1=registrar",0
307,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=iocntrl&pwd=legadura&remember=on&b1=entrar,0
308,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
309,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
310,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
311,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
312,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
313,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kresl&password=3ist423o&nombre=wilfredo&apellidos=palac�n+aucapi�a&email=cuperley@7peines.gu&dni=01449036j&direccion=calle+antigua+calle+de+la+mar,+31,+7?d&ciudad=retiendas&cp=37115&provincia=guadalajara&ntc=7207771074495103&b1=registrar",0
314,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
315,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=39&cantidad=96&b1=a�adir+al+carrito,0
316,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
317,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2694&b1=pasar+por+caja,0
318,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
319,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8424&b1=pasar+por+caja,0
320,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
321,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
322,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
323,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ann-mari&pwd=a7p9i9bl2&remember=on&b1=entrar,0
324,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
325,gethttp://localhost:8080/tienda1/global/menum.jsp,0
326,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
327,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
328,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2526&b1=pasar+por+caja,0
329,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
330,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
331,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
332,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
333,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
334,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
335,gethttp://localhost:8080/tienda1/index.jsp,0
336,posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=100&cantidad=88&b1=a�adir+al+carrito,0
337,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
338,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
339,posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico&precio=85&cantidad=8&b1=a�adir+al+carrito,0
340,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
341,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
342,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
343,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
344,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=cotner&password=amontona+r&nombre=gervasio&apellidos=moharra+jodra&email=shiner-rangda@guerrerodelbienestar.cr&dni=54368029p&direccion=c/+pedro+ortiz,+128+&ciudad=san+cibrao+das+vi�as&cp=50332&provincia=burgos&ntc=8731298131217571&b1=registrar",0
345,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=bazarjan&password=desequilibrar&nombre=malvina&apellidos=farran+ferragut&email=gutierrez@sutelefono.cx&dni=78655971l&direccion=c/+antonio+oliver+s/n,+4?h&ciudad=capilla&cp=33693&provincia=valencia&ntc=6410439898425847&b1=registrar",0
346,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
347,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
348,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
349,posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=orford&password=1ojador&nombre=ratbodo&apellidos=fabrelle&email=pupinyo@multaspendientes.ve&dni=80725413j&direccion=c/+sagrada+familia+176+&ciudad=gajanejos&cp=44432&provincia=zamora&ntc=3400796495784367&b1=registrar,0
350,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
351,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
352,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3972&b1=pasar+por+caja,0
353,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7576&b1=pasar+por+caja,0
354,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
355,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico&precio=100&cantidad=9&b1=a�adir+al+carrito,0
356,gethttp://localhost:8080/tienda1/index.jsp,0
357,posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=39&cantidad=69&b1=a�adir+al+carrito,0
358,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
359,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
360,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
361,gethttp://localhost:8080/tienda1/index.jsp,0
362,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
363,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=cousinea&pwd=ares&remember=on&b1=entrar,0
364,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
365,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
366,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
367,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
368,gethttp://localhost:8080/tienda1/global/menum.jsp,0
369,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
370,gethttp://localhost:8080/tienda1/index.jsp,0
371,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=85&cantidad=36&b1=a�adir+al+carrito,0
372,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
373,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
374,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
375,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
376,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
377,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
378,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
379,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
380,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
381,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=waite&password=hist�ri985ent0&nombre=argeo&apellidos=bellveh�+badrenas&email=dax-branson@indianabilljaen.kp&dni=96685723w&direccion=pasaje+navarra,+98,+&ciudad=banyeres+del+pened�s&cp=50269&provincia=salamanca&ntc=4550615091902563&b1=registrar",0
382,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
383,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
384,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=marlowe&pwd=gavota&remember=on&b1=entrar,0
385,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=gowens&pwd=4e03+17a9a&remember=off&b1=entrar,0
386,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
387,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
388,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
389,gethttp://localhost:8080/tienda1/global/estilos.css,0
390,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
391,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
392,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
393,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3250&b1=confirmar,0
394,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
395,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
396,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
397,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
398,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
399,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ramadoss&password=aforismo&nombre=stella+mar�a&apellidos=gibezzi+scampini&email=brazzi@cortell.gs&dni=09529349n&direccion=santisima+cruz,+123+10?b&ciudad=almarza+de+cameros&cp=31392&provincia=teruel&ntc=9152015554982082&b1=registrar",0
400,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
401,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
402,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
403,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
404,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
405,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
406,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
407,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5211&b1=confirmar,0
408,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
409,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
410,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
411,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
412,"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lynnell&password=9ei91n&nombre=paul&apellidos=ca�abate+liano&email=buffi-landi@tgcprint.st&dni=43018788w&direccion=c/+alca�ices,+23+&ciudad=mir�n,+el&cp=49820&provincia=zaragoza&ntc=7249506139124391&b1=registrar",0
413,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=moriyama&pwd=3andador4&remember=on&b1=entrar,0
414,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
415,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
416,gethttp://localhost:8080/tienda1/global/estilos.css,0
417,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
418,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=aubine&password=t1656�4l&nombre=silas&apellidos=carbot+llanos&email=etienne-wray@juegois.je&dni=05248300e&direccion=calle+darsena+san+magin+198,+&ciudad=tramaced&cp=38820&provincia=huelva&ntc=8990907975781927&b1=registrar",0
419,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
420,gethttp://localhost:8080/tienda1/global/estilos.css,0
421,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=xaviera&pwd=abarraganamiento&remember=on&b1=entrar,0
422,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
423,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
424,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=100&cantidad=49&b1=a�adir+al+carrito,0
425,gethttp://localhost:8080/tienda1/global/menum.jsp,0
426,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
427,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
428,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
429,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2797&b1=confirmar,0
430,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
431,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
432,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
433,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=kin-yee&pwd=99r5na&remember=off&b1=entrar,0
434,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
435,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=tregenza&password=cuarentona&nombre=didier&apellidos=estupi�an+lladonet&email=mullin@gopersonaltrainers.nr&dni=75067173a&direccion=c/+tomillar,+54,+1-e&ciudad=gues�laz&cp=31640&provincia=zamora&ntc=8120300504791286&b1=registrar",0
436,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
437,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
438,gethttp://localhost:8080/tienda1/global/estilos.css,0
439,gethttp://localhost:8080/tienda1/index.jsp,0
440,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
441,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
442,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3114&b1=pasar+por+caja,0
443,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico&precio=39&cantidad=84&b1=a�adir+al+carrito,0
444,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
445,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
446,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4277&b1=confirmar,0
447,"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ervin&password=nodal&nombre=agust�n&apellidos=artigas+girut&email=mattos@velazquezlarra�aga.dd&dni=55912738z&direccion=c/+torcuato+perez,+69,+&ciudad=candelario&cp=41960&provincia=le�n&ntc=7208264078394889&b1=registrar",0
448,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=85&cantidad=16&b1=a�adir+al+carrito,0
449,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
450,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
451,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
452,gethttp://localhost:8080/tienda1/index.jsp,0
453,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
454,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=39&cantidad=53&b1=a�adir+al+carrito,0
455,gethttp://localhost:8080/tienda1/index.jsp,0
456,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
457,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8888&b1=pasar+por+caja,0
458,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
459,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
460,gethttp://localhost:8080/tienda1/global/estilos.css,0
461,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
462,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
463,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
464,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
465,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
466,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
467,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
468,"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=melucci&password=f�nico&nombre=selene&apellidos=jaraba+villa&email=berba.andreguy4@campanasextractoras.sh&dni=18653468p&direccion=microscopio,+65+&ciudad=segura&cp=34870&provincia=m�laga&ntc=4102716313272060&b1=registrar",0
469,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
470,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
471,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
472,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
473,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
474,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
475,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
476,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
477,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
478,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
479,gethttp://localhost:8080/tienda1/global/estilos.css,0
480,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
481,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
482,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=jecho&pwd=me93a&remember=on&b1=entrar,0
483,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
484,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
485,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
486,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
487,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=wynnie&password=asc�60ca&nombre=nicomedes&apellidos=sig�enza+mosconi&email=gatliff.charlton@eco-pro.jm&dni=22997473a&direccion=c/jon+habana,+111+&ciudad=villalob�n&cp=18659&provincia=badajoz&ntc=9785799371195740&b1=registrar",0
488,gethttp://localhost:8080/tienda1/index.jsp,0
489,"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=nava&password=rosi10&nombre=viataiano&apellidos=novoa+l�pez&email=kishida@fruteriacartaya.gm&dni=26987451x&direccion=juan+de+grijalba,+23+&ciudad=secuita,+la&cp=45591&provincia=le�n&ntc=0381793087157958&b1=registrar",0
490,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
491,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
492,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=petruck&password=sambumbia&nombre=elido&apellidos=gusta+mont&email=duffield@telelujo.coop&dni=98538229l&direccion=c/+domingo+de+betanzos+s/n,+&ciudad=bascu�ana+de+san+pedro&cp=08571&provincia=zamora&ntc=1864402022200871&b1=registrar",0
493,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
494,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
495,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=100&cantidad=81&b1=a�adir+al+carrito,0
496,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5632&b1=confirmar,0
497,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
498,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
499,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
500,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=carilyn&password=e1pirativo&nombre=aventino&apellidos=abell�+lamarca&email=plang_schallert@white-pearl-resort.kp&dni=66718383y&direccion=c/+misericordia,+57+7-h&ciudad=baides&cp=35231&provincia=valladolid&ntc=6302817063301722&b1=registrar",0
501,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
502,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
503,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
504,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
505,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
506,gethttp://localhost:8080/tienda1/global/estilos.css,0
507,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=helen-el&password=carr3e0&nombre=gloriano&apellidos=palmer+manzano&email=asander1@nutrimama.do&dni=27236120a&direccion=calle+juana+ibarborou+134,+&ciudad=nava+de+roa&cp=33775&provincia=teruel&ntc=8355091548756460&b1=registrar",0
508,gethttp://localhost:8080/tienda1/global/menum.jsp,0
509,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=laureano&password=ateniesa&nombre=dermidio&apellidos=vil�+francino&email=gussack.reinecke@eddydaniele.pt&dni=68370047v&direccion=botellas,+97+9a&ciudad=castillo+de+bayuela&cp=28194&provincia=le�n&ntc=9228046254742614&b1=registrar",0
510,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
511,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
512,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
513,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mary-ann&pwd=d2sa2uer5o&remember=on&b1=entrar,0
514,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6653&b1=pasar+por+caja,0
515,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2308&b1=confirmar,0
516,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
517,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=olwen&pwd=tillo&remember=off&b1=entrar,0
518,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
519,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
520,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
521,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
522,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=chao-pin2&password=rabassa&nombre=graciliano&apellidos=ishida+lasalle&email=dresdel.holmer@xavipetit.um&dni=81568460h&direccion=calle+poador,+65+3a&ciudad=fregeneda,+la&cp=47150&provincia=valencia&ntc=3748443978921311&b1=registrar",0
523,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
524,gethttp://localhost:8080/tienda1/index.jsp,0
525,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
526,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
527,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
528,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
529,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
530,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
531,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=maskell&pwd=mataronesa&remember=on&b1=entrar,0
532,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
533,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
534,"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=towney&password=causa&nombre=an�bal&apellidos=stange&email=stiefel8@spainbareback.eu&dni=16157298m&direccion=pla�a+cesar+vallejo,+58+&ciudad=vilabella&cp=43427&provincia=c�ceres&ntc=9593063856723966&b1=registrar",0
535,gethttp://localhost:8080/tienda1/global/menum.jsp,0
536,gethttp://localhost:8080/tienda1/global/menum.jsp,0
537,posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=100&cantidad=51&b1=a�adir+al+carrito,0
538,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ronaldso&pwd=enjoyelada&remember=on&b1=entrar,0
539,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=franklyn&pwd=birlocho&remember=off&b1=entrar,0
540,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
541,gethttp://localhost:8080/tienda1/index.jsp,0
542,gethttp://localhost:8080/tienda1/global/menum.jsp,0
